ROI,Weights,Atlas,Task
7Networks_RH_Default_Temp_1,0.001961367716395038,schaefer,rest
7Networks_RH_Default_Temp_2,0.0008832104634313723,schaefer,rest
7Networks_RH_Default_Temp_3,0.002671011631869194,schaefer,rest
7Networks_RH_Default_Temp_4,-0.0012564281190946447,schaefer,rest
7Networks_RH_Default_Temp_5,-0.010557057373364612,schaefer,rest
7Networks_RH_Default_Temp_6,-0.001618923979510622,schaefer,rest
7Networks_RH_Default_Temp_7,-0.03926308453505737,schaefer,rest
7Networks_RH_Default_Temp_8,0.003168830796391639,schaefer,rest
7Networks_RH_Default_PFCv_1,-0.013349710506803565,schaefer,rest
7Networks_RH_Default_PFCv_2,-0.004337609700278401,schaefer,rest
7Networks_RH_Default_PFCv_3,-0.0015219882066090003,schaefer,rest
7Networks_RH_Default_PFCv_4,0.010525916490296792,schaefer,rest
7Networks_RH_Default_PFCdPFCm_1,0.009416207498028172,schaefer,rest
7Networks_RH_Default_PFCdPFCm_2,0.03993720983752237,schaefer,rest
7Networks_RH_Default_PFCdPFCm_3,0.029901070373459886,schaefer,rest
7Networks_RH_Default_PFCdPFCm_4,0.010522911935595446,schaefer,rest
7Networks_RH_Default_PFCdPFCm_5,-0.010718525863544324,schaefer,rest
7Networks_RH_Default_PFCdPFCm_6,0.008425141338933179,schaefer,rest
7Networks_RH_Default_PFCdPFCm_7,0.006823632511297808,schaefer,rest
7Networks_RH_Default_PFCdPFCm_8,-0.011862309301930088,schaefer,rest
7Networks_RH_Default_PFCdPFCm_9,-0.003781840069421173,schaefer,rest
7Networks_RH_Default_PFCdPFCm_10,-0.0015724978745729134,schaefer,rest
7Networks_RH_Default_PFCdPFCm_11,0.01553513361765912,schaefer,rest
7Networks_RH_Default_PFCdPFCm_12,0.0021753769554092423,schaefer,rest
7Networks_RH_Default_PFCdPFCm_13,-0.0058722713372420425,schaefer,rest
7Networks_RH_Default_pCunPCC_1,0.05512969078499736,schaefer,rest
7Networks_RH_Default_pCunPCC_2,-0.006802434311879251,schaefer,rest
7Networks_RH_Default_pCunPCC_3,0.06277638008201424,schaefer,rest
7Networks_RH_Default_pCunPCC_4,0.03381862191511488,schaefer,rest
7Networks_RH_Default_pCunPCC_5,0.00467394514631603,schaefer,rest
7Networks_RH_Default_pCunPCC_6,0.040875658425563045,schaefer,rest
7Networks_RH_Default_pCunPCC_7,-0.0022646848296907873,schaefer,rest
7Networks_RH_Default_pCunPCC_8,-0.04324833487909637,schaefer,rest
Visual,-0.006695876527418385,yeo7,rest
Somatomotor,-0.008876372697337516,yeo7,rest
DorsalAttention,-0.0071799915738642965,yeo7,rest
VentralAttention,-0.011842594742296684,yeo7,rest
Limbic,-0.0009118941703077157,yeo7,rest
Frontoparietal,-0.0031356640455251564,yeo7,rest
Default,0.007228061895904939,yeo7,rest
Precentral_L,-0.016913878762752237,aal,fe
Precentral_R,-0.004370890766494778,aal,fe
Frontal_Sup_2_L,-0.018731637721200477,aal,fe
Frontal_Sup_2_R,-0.02547628531062365,aal,fe
Frontal_Mid_2_L,-0.01264060075660699,aal,fe
Frontal_Mid_2_R,-0.013038903106213197,aal,fe
Frontal_Inf_Oper_L,0.0013028192850149717,aal,fe
Frontal_Inf_Oper_R,-0.007989022969957783,aal,fe
Frontal_Inf_Tri_L,0.0012676407925149905,aal,fe
Frontal_Inf_Tri_R,-0.00028383850156759715,aal,fe
Frontal_Inf_Orb_2_L,0.0031540612673589207,aal,fe
Frontal_Inf_Orb_2_R,-0.007364730461007572,aal,fe
Rolandic_Oper_L,0.02095651285491618,aal,fe
Rolandic_Oper_R,0.02762906746814841,aal,fe
Supp_Motor_Area_L,-0.025257611835697354,aal,fe
Supp_Motor_Area_R,-0.03051504488398832,aal,fe
Olfactory_L,-0.01735992583018689,aal,fe
Olfactory_R,-0.01823506474321602,aal,fe
Frontal_Sup_Medial_L,-0.036237540420005994,aal,fe
Frontal_Sup_Medial_R,-0.02949616986509918,aal,fe
Frontal_Med_Orb_L,-0.0024462640054328175,aal,fe
Frontal_Med_Orb_R,-0.0010928046185580396,aal,fe
Rectus_L,0.0013436593550503841,aal,fe
Rectus_R,0.0028631655720421853,aal,fe
OFCmed_L,0.0022017219401197345,aal,fe
OFCmed_R,-0.0009636468300548353,aal,fe
OFCant_L,0.0038214643874225056,aal,fe
OFCant_R,0.0032986948406207757,aal,fe
OFCpost_L,-0.0022821655834647635,aal,fe
OFCpost_R,-0.0011044761210838646,aal,fe
OFClat_L,-0.0011110028256123695,aal,fe
OFClat_R,0.0007428520133162044,aal,fe
Insula_L,-0.0019586664756700636,aal,fe
Insula_R,-0.002658917131116526,aal,fe
Cingulate_Mid_L,-0.06659670449995635,aal,fe
Cingulate_Mid_R,-0.042386631144609235,aal,fe
Cingulate_Post_L,-0.023633959043364794,aal,fe
Cingulate_Post_R,-0.0029954739414808584,aal,fe
Hippocampus_L,0.0014153815643337287,aal,fe
Hippocampus_R,0.005670391858017317,aal,fe
ParaHippocampal_L,0.008508513614270019,aal,fe
ParaHippocampal_R,0.012423977882700181,aal,fe
Amygdala_L,-0.01193213488612757,aal,fe
Amygdala_R,-0.0077046130905577175,aal,fe
Calcarine_L,0.052276208144901706,aal,fe
Calcarine_R,0.060948061225152325,aal,fe
Cuneus_L,0.0306224497536961,aal,fe
Cuneus_R,0.05094183676008622,aal,fe
Lingual_L,0.015096738537789603,aal,fe
Lingual_R,0.013267167286785718,aal,fe
Occipital_Sup_L,0.030177358308957295,aal,fe
Occipital_Sup_R,0.052403637650781286,aal,fe
Occipital_Mid_L,0.02926797468505587,aal,fe
Occipital_Mid_R,0.03599725968911637,aal,fe
Occipital_Inf_L,-0.002195399541119197,aal,fe
Occipital_Inf_R,0.004728237189993469,aal,fe
Fusiform_L,-0.00013518352442747083,aal,fe
Fusiform_R,0.009493981981502671,aal,fe
Postcentral_L,-0.00029713184945011426,aal,fe
Postcentral_R,-0.008067047291357383,aal,fe
Parietal_Sup_L,0.00021588390241364844,aal,fe
Parietal_Sup_R,-0.005290147952468781,aal,fe
Parietal_Inf_L,-0.02680753673600257,aal,fe
Parietal_Inf_R,-0.03434463569233456,aal,fe
SupraMarginal_L,-0.005525367859910977,aal,fe
SupraMarginal_R,0.004622631620674837,aal,fe
Angular_L,-0.02501727930641581,aal,fe
Angular_R,-0.010202984863838705,aal,fe
Precuneus_L,-0.02535423301820339,aal,fe
Precuneus_R,-0.030687090028857823,aal,fe
Paracentral_Lobule_L,-0.014844619745909953,aal,fe
Paracentral_Lobule_R,-0.021055314866663944,aal,fe
Caudate_L,-0.012779634429453285,aal,fe
Caudate_R,-0.022990768180751558,aal,fe
Putamen_L,-0.013156026727824205,aal,fe
Putamen_R,-0.016082008090909674,aal,fe
Pallidum_L,0.010304211158663654,aal,fe
Pallidum_R,0.00980827866213218,aal,fe
Heschl_L,0.03752583348352007,aal,fe
Heschl_R,0.006699544964518701,aal,fe
Temporal_Sup_L,0.019300484620739838,aal,fe
Temporal_Sup_R,-0.0037409431080133886,aal,fe
Temporal_Pole_Sup_L,0.0013037814370548814,aal,fe
Temporal_Pole_Sup_R,-0.0015092490617438356,aal,fe
Temporal_Mid_L,-0.0023440677699511484,aal,fe
Temporal_Mid_R,0.002300823505998161,aal,fe
Temporal_Pole_Mid_L,-0.0005163831237457348,aal,fe
Temporal_Pole_Mid_R,0.0001270067902938632,aal,fe
Temporal_Inf_L,-0.005603231366097445,aal,fe
Temporal_Inf_R,0.002097992722437431,aal,fe
Cerebellum_Crus1_L,0.005850591338591481,aal,fe
Cerebellum_Crus1_R,-0.001443143618296703,aal,fe
Cerebellum_Crus2_L,0.001467888513855213,aal,fe
Cerebellum_Crus2_R,0.0022664541376328728,aal,fe
Cerebellum_3_L,0.028971058581970844,aal,fe
Cerebellum_3_R,0.01358045228187045,aal,fe
Cerebellum_4_5_L,0.010652318289095516,aal,fe
Cerebellum_4_5_R,-0.011106164595226953,aal,fe
Cerebellum_6_L,-0.012037308779606978,aal,fe
Cerebellum_6_R,-0.007383050978375471,aal,fe
Cerebellum_7b_L,0.0014818052546212495,aal,fe
Cerebellum_7b_R,0.002805276286483149,aal,fe
Cerebellum_8_L,0.005537903710450889,aal,fe
Cerebellum_8_R,0.0047003497679804235,aal,fe
Cerebellum_9_L,0.01195172048704926,aal,fe
Cerebellum_9_R,0.015910378902822608,aal,fe
Cerebellum_10_L,0.014671063962797841,aal,fe
Cerebellum_10_R,0.005658076757852701,aal,fe
Vermis_1_2,0.02805281448572714,aal,fe
Vermis_3,-0.04008190013770226,aal,fe
Vermis_4_5,-0.0009555440085388434,aal,fe
Vermis_6,-0.00200792657972583,aal,fe
Vermis_7,0.0005481021810169879,aal,fe
Vermis_8,0.010481866524260353,aal,fe
Vermis_9,0.008685292174495981,aal,fe
Vermis_10,0.025218863705897217,aal,fe
Thal_AV_L,0.008502579979794016,aal,fe
Thal_AV_R,0.008274542264818592,aal,fe
Thal_LP_L,0.05774294037336949,aal,fe
Thal_LP_R,0.048677639269083424,aal,fe
Thal_VA_L,0.0048712986776752645,aal,fe
Thal_VA_R,0.0414904161949415,aal,fe
Thal_VL_L,0.007594920054834759,aal,fe
Thal_VL_R,0.03878267819962321,aal,fe
Thal_VPL_L,0.00427763588069966,aal,fe
Thal_VPL_R,0.028184896184922082,aal,fe
Thal_IL_L,-0.0038113678058888426,aal,fe
Thal_IL_R,0.0012511038985189326,aal,fe
Thal_Re_L,0.06044597135314689,aal,fe
Thal_Re_R,-0.00519246894709795,aal,fe
Thal_MDm_L,-0.017216345225942002,aal,fe
Thal_MDm_R,0.0008414301538809422,aal,fe
Thal_MDl_L,-0.0009525592980502372,aal,fe
Thal_MDl_R,0.010255999341032091,aal,fe
Thal_LGN_L,0.015604370248765492,aal,fe
Thal_LGN_R,-0.03603041066874771,aal,fe
Thal_MGN_L,-0.012141040373064824,aal,fe
Thal_MGN_R,-0.020702209856215504,aal,fe
Thal_PuI_L,0.004727164954791828,aal,fe
Thal_PuI_R,0.0005260920416841341,aal,fe
Thal_PuM_L,0.010221770311676344,aal,fe
Thal_PuM_R,0.03127663649284341,aal,fe
Thal_PuA_L,0.00528009160161933,aal,fe
Thal_PuA_R,0.06557896712964817,aal,fe
Thal_PuL_L,0.04682759512485332,aal,fe
Thal_PuL_R,0.040587755114460444,aal,fe
ACC_sub_L,-0.0049642805189570195,aal,fe
ACC_sub_R,-0.00784376336435048,aal,fe
ACC_pre_L,-0.052081480128337236,aal,fe
ACC_pre_R,-0.040859270894188185,aal,fe
ACC_sup_L,-0.06689297103267877,aal,fe
ACC_sup_R,-0.04430884020874995,aal,fe
N_Acc_L,-0.012012837668680363,aal,fe
N_Acc_R,0.0017477928706556623,aal,fe
VTA_L,0.03505787706265437,aal,fe
VTA_R,0.036138179371654484,aal,fe
SN_pc_L,0.022055382525309142,aal,fe
SN_pc_R,0.03120192440187428,aal,fe
SN_pr_L,0.0037346674163618804,aal,fe
SN_pr_R,0.0012953645800970056,aal,fe
Red_N_L,-0.0019138087946372622,aal,fe
Red_N_R,0.010780353085728762,aal,fe
LC_L,0.002573021896256477,aal,fe
LC_R,-0.02224123395581046,aal,fe
Raphe_D,5.0644696562408676e-05,aal,fe
Raphe_M,0.035134301277851894,aal,fe
7Networks_LH_Vis_1,0.01082649843772646,schaefer,fe
7Networks_LH_Vis_2,-0.01210111161284096,schaefer,fe
7Networks_LH_Vis_3,-0.01039483560500017,schaefer,fe
7Networks_LH_Vis_4,-0.006008715693406722,schaefer,fe
7Networks_LH_Vis_5,0.00397008515256056,schaefer,fe
7Networks_LH_Vis_6,0.06306628723063848,schaefer,fe
7Networks_LH_Vis_7,0.00812405718640561,schaefer,fe
7Networks_LH_Vis_8,0.012542569462156938,schaefer,fe
7Networks_LH_Vis_9,-0.0033089150384853815,schaefer,fe
7Networks_LH_Vis_10,0.029408474487135104,schaefer,fe
7Networks_LH_Vis_11,-8.213619321104355e-05,schaefer,fe
7Networks_LH_Vis_12,0.011175656472403548,schaefer,fe
7Networks_LH_Vis_13,0.0006279847191577056,schaefer,fe
7Networks_LH_Vis_14,0.0008762440415409853,schaefer,fe
7Networks_LH_Vis_15,0.028408452732311424,schaefer,fe
7Networks_LH_Vis_16,0.019158893863494487,schaefer,fe
7Networks_LH_Vis_17,0.02187979249658002,schaefer,fe
7Networks_LH_Vis_18,0.006114390555010807,schaefer,fe
7Networks_LH_Vis_19,-0.008530913285451334,schaefer,fe
7Networks_LH_Vis_20,0.13090429637708006,schaefer,fe
7Networks_LH_Vis_21,0.08466205456716902,schaefer,fe
7Networks_LH_Vis_22,0.01928809089633739,schaefer,fe
7Networks_LH_Vis_23,0.0035366555644378668,schaefer,fe
7Networks_LH_Vis_24,0.041061733037543895,schaefer,fe
7Networks_LH_Vis_25,0.08977886850209313,schaefer,fe
7Networks_LH_Vis_26,0.06832893642234142,schaefer,fe
7Networks_LH_Vis_27,0.02068438529714663,schaefer,fe
7Networks_LH_Vis_28,0.0025129403575028736,schaefer,fe
7Networks_LH_Vis_29,0.017762424823684477,schaefer,fe
7Networks_LH_Vis_30,0.0007891462669567687,schaefer,fe
7Networks_LH_Vis_31,0.023500807868404767,schaefer,fe
7Networks_LH_SomMot_1,0.02349737547854748,schaefer,fe
7Networks_LH_SomMot_2,0.0318482831529592,schaefer,fe
7Networks_LH_SomMot_3,0.005101328132437994,schaefer,fe
7Networks_LH_SomMot_4,0.004748992943079303,schaefer,fe
7Networks_LH_SomMot_5,0.02863383072143379,schaefer,fe
7Networks_LH_SomMot_6,0.04245690255396992,schaefer,fe
7Networks_LH_SomMot_7,0.04584149320722097,schaefer,fe
7Networks_LH_SomMot_8,0.011032326771219585,schaefer,fe
7Networks_LH_SomMot_9,0.05067079098373509,schaefer,fe
7Networks_LH_SomMot_10,0.0119397536828061,schaefer,fe
7Networks_LH_SomMot_11,0.0005898771017739433,schaefer,fe
7Networks_LH_SomMot_12,-0.0016605666413838597,schaefer,fe
7Networks_LH_SomMot_13,-0.0035627821713829,schaefer,fe
7Networks_LH_SomMot_14,-0.02198955668453864,schaefer,fe
7Networks_LH_SomMot_15,2.165295954413183e-05,schaefer,fe
7Networks_LH_SomMot_16,0.004888431257589148,schaefer,fe
7Networks_LH_SomMot_17,-0.07409390289888973,schaefer,fe
7Networks_LH_SomMot_18,0.008370787355877995,schaefer,fe
7Networks_LH_SomMot_19,-0.011346790586473855,schaefer,fe
7Networks_LH_SomMot_20,-0.007740737803146985,schaefer,fe
7Networks_LH_SomMot_21,-0.016925430008726105,schaefer,fe
7Networks_LH_SomMot_22,-0.06084330861051941,schaefer,fe
7Networks_LH_SomMot_23,-0.06658195607291517,schaefer,fe
7Networks_LH_SomMot_24,-0.016428285628249724,schaefer,fe
7Networks_LH_SomMot_25,-0.018448538072076102,schaefer,fe
7Networks_LH_SomMot_26,0.01260339489883591,schaefer,fe
7Networks_LH_SomMot_27,-0.011329678880705851,schaefer,fe
7Networks_LH_SomMot_28,0.009082627276058379,schaefer,fe
7Networks_LH_SomMot_29,-0.00769236230390282,schaefer,fe
7Networks_LH_SomMot_30,-0.005191582795357002,schaefer,fe
7Networks_LH_SomMot_31,0.004841659223163804,schaefer,fe
7Networks_LH_SomMot_32,-0.015691247975042386,schaefer,fe
7Networks_LH_SomMot_33,0.003285545637909675,schaefer,fe
7Networks_LH_SomMot_34,0.00021796018399817342,schaefer,fe
7Networks_LH_SomMot_35,-0.002285319827595345,schaefer,fe
7Networks_LH_SomMot_36,0.0016192673078502852,schaefer,fe
7Networks_LH_SomMot_37,-0.014515512891236636,schaefer,fe
7Networks_LH_DorsAttn_Post_1,-0.019565792851742658,schaefer,fe
7Networks_LH_DorsAttn_Post_2,-0.01308862335104757,schaefer,fe
7Networks_LH_DorsAttn_Post_3,0.049262923668487404,schaefer,fe
7Networks_LH_DorsAttn_Post_4,0.05720882538434114,schaefer,fe
7Networks_LH_DorsAttn_Post_5,-0.031747557669853106,schaefer,fe
7Networks_LH_DorsAttn_Post_6,0.009415629052126997,schaefer,fe
7Networks_LH_DorsAttn_Post_7,-0.018231288381106762,schaefer,fe
7Networks_LH_DorsAttn_Post_8,-0.07017154396417975,schaefer,fe
7Networks_LH_DorsAttn_Post_9,-0.010580595090143337,schaefer,fe
7Networks_LH_DorsAttn_Post_10,-0.01779284087802543,schaefer,fe
7Networks_LH_DorsAttn_Post_11,0.027116446319620957,schaefer,fe
7Networks_LH_DorsAttn_Post_12,-0.0011583729609619094,schaefer,fe
7Networks_LH_DorsAttn_Post_13,-0.006059908895647608,schaefer,fe
7Networks_LH_DorsAttn_Post_14,0.002296386006190271,schaefer,fe
7Networks_LH_DorsAttn_Post_15,0.0031702195956040532,schaefer,fe
7Networks_LH_DorsAttn_Post_16,0.0006067866713649139,schaefer,fe
7Networks_LH_DorsAttn_Post_17,-0.008672636592596903,schaefer,fe
7Networks_LH_DorsAttn_FEF_1,-0.030510532942044123,schaefer,fe
7Networks_LH_DorsAttn_FEF_2,-0.0011093439932018335,schaefer,fe
7Networks_LH_DorsAttn_FEF_3,-0.010438802679330846,schaefer,fe
7Networks_LH_DorsAttn_FEF_4,0.0024561492143859247,schaefer,fe
7Networks_LH_DorsAttn_PrCv_1,-0.01970356078857755,schaefer,fe
7Networks_LH_DorsAttn_PrCv_2,0.019126560899871487,schaefer,fe
7Networks_LH_SalVentAttn_ParOper_1,0.014483592541153842,schaefer,fe
7Networks_LH_SalVentAttn_ParOper_2,0.00396428276738729,schaefer,fe
7Networks_LH_SalVentAttn_ParOper_3,-0.013768021183882106,schaefer,fe
7Networks_LH_SalVentAttn_ParOper_4,0.016730108570709955,schaefer,fe
7Networks_LH_SalVentAttn_TempOcc_1,0.0068558417142657695,schaefer,fe
7Networks_LH_SalVentAttn_FrOperIns_1,0.019695667104678925,schaefer,fe
7Networks_LH_SalVentAttn_FrOperIns_2,0.01955702111793181,schaefer,fe
7Networks_LH_SalVentAttn_FrOperIns_3,0.02271663130070346,schaefer,fe
7Networks_LH_SalVentAttn_FrOperIns_4,-0.04672400661700979,schaefer,fe
7Networks_LH_SalVentAttn_FrOperIns_5,-0.039658192491160364,schaefer,fe
7Networks_LH_SalVentAttn_FrOperIns_6,-0.0012089505720772342,schaefer,fe
7Networks_LH_SalVentAttn_FrOperIns_7,0.008829908201659601,schaefer,fe
7Networks_LH_SalVentAttn_FrOperIns_8,-0.001887296342216432,schaefer,fe
7Networks_LH_SalVentAttn_FrOperIns_9,-0.04031011444095223,schaefer,fe
7Networks_LH_SalVentAttn_PFCl_1,-0.07639284858756276,schaefer,fe
7Networks_LH_SalVentAttn_Med_1,-0.019250770440159586,schaefer,fe
7Networks_LH_SalVentAttn_Med_2,-0.06467762757766383,schaefer,fe
7Networks_LH_SalVentAttn_Med_3,-0.048422619484306914,schaefer,fe
7Networks_LH_SalVentAttn_Med_4,-0.030693319484257516,schaefer,fe
7Networks_LH_SalVentAttn_Med_5,-0.02026235885044992,schaefer,fe
7Networks_LH_SalVentAttn_Med_6,8.851082640645598e-05,schaefer,fe
7Networks_LH_SalVentAttn_Med_7,-0.0014131932752470436,schaefer,fe
7Networks_LH_Limbic_OFC_1,-0.0013192637790592665,schaefer,fe
7Networks_LH_Limbic_OFC_2,0.0028344737997283743,schaefer,fe
7Networks_LH_Limbic_OFC_3,-0.006355712547984325,schaefer,fe
7Networks_LH_Limbic_OFC_4,-0.00011510979699928457,schaefer,fe
7Networks_LH_Limbic_OFC_5,0.003552807236688616,schaefer,fe
7Networks_LH_Limbic_TempPole_1,0.0009161087745255793,schaefer,fe
7Networks_LH_Limbic_TempPole_2,0.0038160931697074725,schaefer,fe
7Networks_LH_Limbic_TempPole_3,-0.00021069310005541696,schaefer,fe
7Networks_LH_Limbic_TempPole_4,0.006132609596543125,schaefer,fe
7Networks_LH_Limbic_TempPole_5,-0.0016866733048083087,schaefer,fe
7Networks_LH_Limbic_TempPole_6,0.003954154162527006,schaefer,fe
7Networks_LH_Limbic_TempPole_7,-0.012758288557522734,schaefer,fe
7Networks_LH_Limbic_TempPole_8,0.012384905872301444,schaefer,fe
7Networks_LH_Cont_Par_1,-0.011941507233864368,schaefer,fe
7Networks_LH_Cont_Par_2,-0.01634695130400712,schaefer,fe
7Networks_LH_Cont_Par_3,-0.035154068613802644,schaefer,fe
7Networks_LH_Cont_Par_4,-0.04903902409975965,schaefer,fe
7Networks_LH_Cont_Par_5,-0.03953684934515723,schaefer,fe
7Networks_LH_Cont_Par_6,-0.012500388645251367,schaefer,fe
7Networks_LH_Cont_Temp_1,0.0028921227253630674,schaefer,fe
7Networks_LH_Cont_OFC_1,0.0017197787723962916,schaefer,fe
7Networks_LH_Cont_PFCl_1,0.004330268230153563,schaefer,fe
7Networks_LH_Cont_PFCl_2,-0.0019502436987720042,schaefer,fe
7Networks_LH_Cont_PFCl_3,-0.012302508644674007,schaefer,fe
7Networks_LH_Cont_PFCl_4,-0.004977943394302385,schaefer,fe
7Networks_LH_Cont_PFCl_5,0.00997118609681831,schaefer,fe
7Networks_LH_Cont_PFCl_6,-0.009269734534463355,schaefer,fe
7Networks_LH_Cont_PFCl_7,-0.015971871447250187,schaefer,fe
7Networks_LH_Cont_PFCl_8,0.030103932476648932,schaefer,fe
7Networks_LH_Cont_PFCv_1,0.0006524611662971372,schaefer,fe
7Networks_LH_Cont_pCun_1,-0.03701148931793564,schaefer,fe
7Networks_LH_Cont_pCun_2,-0.040268404017036755,schaefer,fe
7Networks_LH_Cont_Cing_1,-0.031166589015411594,schaefer,fe
7Networks_LH_Cont_Cing_2,-0.07533819072804908,schaefer,fe
7Networks_LH_Cont_PFCmp_1,-0.0028218133601896644,schaefer,fe
7Networks_LH_Default_Temp_1,-0.0037577487505939043,schaefer,fe
7Networks_LH_Default_Temp_2,-0.010807932554186247,schaefer,fe
7Networks_LH_Default_Temp_3,-0.007105531798948403,schaefer,fe
7Networks_LH_Default_Temp_4,-0.0006963151024259387,schaefer,fe
7Networks_LH_Default_Temp_5,-0.025587221617531724,schaefer,fe
7Networks_LH_Default_Temp_6,-0.03606617637539002,schaefer,fe
7Networks_LH_Default_Temp_7,-0.008329806322886083,schaefer,fe
7Networks_LH_Default_Temp_8,-0.006007944619431945,schaefer,fe
7Networks_LH_Default_Temp_9,-0.014089466481795059,schaefer,fe
7Networks_LH_Default_Temp_10,0.029020859822965643,schaefer,fe
7Networks_LH_Default_Par_1,0.0331966786748564,schaefer,fe
7Networks_LH_Default_Par_2,0.007705893614085334,schaefer,fe
7Networks_LH_Default_Par_3,-0.01506656487864488,schaefer,fe
7Networks_LH_Default_Par_4,-0.009841795410108106,schaefer,fe
7Networks_LH_Default_Par_5,-0.0006947910334982187,schaefer,fe
7Networks_LH_Default_Par_6,-0.002241164469699853,schaefer,fe
7Networks_LH_Default_Par_7,-0.002399080085799078,schaefer,fe
7Networks_LH_Default_PFC_1,0.00045978324757868234,schaefer,fe
7Networks_LH_Default_PFC_2,0.0028914692370217584,schaefer,fe
7Networks_LH_Default_PFC_3,-0.00832698948391413,schaefer,fe
7Networks_LH_Default_PFC_4,0.003930784666428257,schaefer,fe
7Networks_LH_Default_PFC_5,0.007126706023176436,schaefer,fe
7Networks_LH_Default_PFC_6,0.0016834770137314407,schaefer,fe
7Networks_LH_Default_PFC_7,-0.025564313519414534,schaefer,fe
7Networks_LH_Default_PFC_8,-0.0494776780295933,schaefer,fe
7Networks_LH_Default_PFC_9,0.007079830124986581,schaefer,fe
7Networks_LH_Default_PFC_10,-0.003216931044748405,schaefer,fe
7Networks_LH_Default_PFC_11,-0.07229496842006436,schaefer,fe
7Networks_LH_Default_PFC_12,-0.03865182687153364,schaefer,fe
7Networks_LH_Default_PFC_13,-0.006190106198311329,schaefer,fe
7Networks_LH_Default_PFC_14,-0.03025993958950005,schaefer,fe
7Networks_LH_Default_PFC_15,-0.03605991046920961,schaefer,fe
7Networks_LH_Default_PFC_16,-0.0043493688538141185,schaefer,fe
7Networks_LH_Default_PFC_17,-0.0015405610089139756,schaefer,fe
7Networks_LH_Default_PFC_18,-0.004407179796612229,schaefer,fe
7Networks_LH_Default_PFC_19,-0.025604175700155274,schaefer,fe
7Networks_LH_Default_PFC_20,0.0022030374977879057,schaefer,fe
7Networks_LH_Default_PFC_21,-0.018843334007931832,schaefer,fe
7Networks_LH_Default_PFC_22,-0.0032737289868157676,schaefer,fe
7Networks_LH_Default_PFC_23,-0.00950462987993892,schaefer,fe
7Networks_LH_Default_PFC_24,0.051810440416848985,schaefer,fe
7Networks_LH_Default_pCunPCC_1,0.007515830730318114,schaefer,fe
7Networks_LH_Default_pCunPCC_2,0.011290057595747647,schaefer,fe
7Networks_LH_Default_pCunPCC_3,-0.043620175433510815,schaefer,fe
7Networks_LH_Default_pCunPCC_4,0.01947091986169116,schaefer,fe
7Networks_LH_Default_pCunPCC_5,-0.07990441958581819,schaefer,fe
7Networks_LH_Default_pCunPCC_6,-0.026233971384629275,schaefer,fe
7Networks_LH_Default_pCunPCC_7,-0.08888472031303693,schaefer,fe
7Networks_LH_Default_pCunPCC_8,-0.06624766384128968,schaefer,fe
7Networks_LH_Default_pCunPCC_9,-0.08833039731109926,schaefer,fe
7Networks_LH_Default_pCunPCC_10,-0.06523597318197583,schaefer,fe
7Networks_LH_Default_pCunPCC_11,0.010938638654451646,schaefer,fe
7Networks_RH_Vis_1,0.031683278779010525,schaefer,fe
7Networks_RH_Vis_2,0.003961245723289721,schaefer,fe
7Networks_RH_Vis_3,0.01492912893261914,schaefer,fe
7Networks_RH_Vis_4,-0.001043466184323804,schaefer,fe
7Networks_RH_Vis_5,0.007367897260223585,schaefer,fe
7Networks_RH_Vis_6,0.014462444181224462,schaefer,fe
7Networks_RH_Vis_7,0.01752567888074084,schaefer,fe
7Networks_RH_Vis_8,-0.00033782184456394057,schaefer,fe
7Networks_RH_Vis_9,0.002882950324973489,schaefer,fe
7Networks_RH_Vis_10,0.019761066505489498,schaefer,fe
7Networks_RH_Vis_11,0.015218843100061172,schaefer,fe
7Networks_RH_Vis_12,0.003704998208124388,schaefer,fe
7Networks_RH_Vis_13,-0.028950397878704584,schaefer,fe
7Networks_RH_Vis_14,0.0019455642897017915,schaefer,fe
7Networks_RH_Vis_15,0.005062826903242221,schaefer,fe
7Networks_RH_Vis_16,-0.01412564073536279,schaefer,fe
7Networks_RH_Vis_17,0.005689698868660186,schaefer,fe
7Networks_RH_Vis_18,0.10262632505632269,schaefer,fe
7Networks_RH_Vis_19,0.05597766690462692,schaefer,fe
7Networks_RH_Vis_20,0.0030351807633289827,schaefer,fe
7Networks_RH_Vis_21,0.00630655321560368,schaefer,fe
7Networks_RH_Vis_22,0.006771917834300109,schaefer,fe
7Networks_RH_Vis_23,0.10675447739262171,schaefer,fe
7Networks_RH_Vis_24,0.07786889884491266,schaefer,fe
7Networks_RH_Vis_25,0.06018443703690103,schaefer,fe
7Networks_RH_Vis_26,0.08060754991630527,schaefer,fe
7Networks_RH_Vis_27,0.05993968406215141,schaefer,fe
7Networks_RH_Vis_28,0.004320972077360134,schaefer,fe
7Networks_RH_Vis_29,0.05080971570597142,schaefer,fe
7Networks_RH_Vis_30,0.0023884725492857198,schaefer,fe
7Networks_RH_SomMot_1,-0.008787216745291999,schaefer,fe
7Networks_RH_SomMot_2,-0.002350407734452119,schaefer,fe
7Networks_RH_SomMot_3,0.017838769222648487,schaefer,fe
7Networks_RH_SomMot_4,0.014418891827207356,schaefer,fe
7Networks_RH_SomMot_5,0.02759086570528491,schaefer,fe
7Networks_RH_SomMot_6,-0.003939649029511788,schaefer,fe
7Networks_RH_SomMot_7,0.0010385005451851493,schaefer,fe
7Networks_RH_SomMot_8,0.031766441977892135,schaefer,fe
7Networks_RH_SomMot_9,0.032049435118276196,schaefer,fe
